filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
22(1)_mp4_003_begin_0.765_end_3.765.wav,0.645449102,0.022775006,430.4416916,952.7124998,688.3999399,0.009848257,-479.3296204,166.2377625,2.657007933,49.03052521,39.39297104,27.37950516,14.79538155,16.15402985,13.12373352,20.89462852,2.06196928,0.424504191,7.318490505,0.959569335,8.076530457,-4.472994804,6.113390923,-0.873601019,1.504445791,3.620129824,2
22(1)_mp4_004_begin_3.765_end_7.635.wav,0.633318186,0.020292072,435.2506037,941.7146628,759.8665916,0.011842889,-487.6956787,159.3423004,8.061829567,47.29309464,44.26185989,27.01581764,15.3777132,14.72827053,15.8969593,18.91531181,3.424978495,0.674964368,4.701301575,3.332413197,6.843595028,-1.605688095,5.493453026,-1.177277207,0.940913439,1.81810081,2
22(1)_mp4_006_begin_7.635_end_7.95.wav,0.639476359,0.021115366,632.7461652,1253.773547,1261.230469,0.012799944,-436.0217285,163.9322052,0.417060167,46.28795242,37.32919312,24.45269394,5.131268024,13.87918091,6.367077351,19.56129265,1.983708024,-0.793581784,5.490389347,-1.232378602,8.020461082,-7.295620441,5.587758541,-2.192629337,0.433920711,4.616724491,2
22(1)_mp4_007_begin_7.95_end_8.055.wav,0.697322309,0.112200856,780.8777704,1543.044195,1526.704102,0.008886719,-248.0268097,161.4031067,17.83970261,54.71544266,16.93437004,11.31598663,9.319468498,14.87714577,7.59728241,4.197569847,4.594107628,5.597325325,6.708506107,-1.27513957,-2.065030098,1.514163733,1.933864832,-2.712861538,-2.072081089,2.048234224,2
22(1)_mp4_008_begin_8.055_end_8.535.wav,0.609604001,0.02370253,524.5420744,1182.80633,778.7841797,0.008672805,-454.6148071,154.7350922,6.058404922,46.77975845,40.66758347,16.8300209,11.84464264,26.29405594,6.634104252,19.17884445,3.543092251,2.382854462,10.64529896,-4.003266811,9.021308899,-1.400082827,4.700504303,-1.165396214,-5.003509521,2.826404095,2
22(1)_mp4_010_begin_8.535_end_8.790000000000001.wav,0.727156639,0.250974268,1054.716958,1343.307065,2165.065696,0.037508878,-110.5845184,195.2680054,-10.9750967,52.90036392,-30.70862579,28.59527779,-13.39990807,10.47082615,-4.95996809,-1.028666973,1.494125843,-6.863992214,8.995807648,-9.465860367,5.410848618,-6.473454475,2.456388712,-5.824539185,-0.262460053,-0.050141033,2
22(2)_mp4_000_begin_0_end_1.305.wav,0.587854505,0.010001219,858.8755097,1176.270548,1588.923725,0.035695929,-447.9577026,186.2480469,-33.29751968,48.48992538,2.639372826,33.45780563,3.477400064,6.775815964,10.10877323,7.755470753,8.076444626,-6.246528625,3.762207031,2.008280277,7.639037132,-3.53939724,0.554027796,0.85643518,4.747350693,1.974549294,2
22(2)_mp4_001_1_begin_3.105_end_4.665.wav,0.512270987,0.010412883,1203.720011,1325.922105,2069.831928,0.066277755,-408.9890747,170.3838043,-54.52231598,46.12654877,5.704419136,50.0196228,-7.945163727,10.11431885,7.971848488,8.497312546,10.6448822,-12.06472111,1.382911801,4.538141727,8.455992699,-8.412407875,4.253356934,0.731426597,4.714944363,1.261837244,2
22(2)_mp4_001_2_begin_4.665_end_4.725.wav,0.69463253,0.014389184,792.3449483,1548.532397,1614.990234,0.008463542,-441.0480957,167.0204926,-0.368914932,28.95950317,22.03330994,22.60598564,13.15139294,7.453602314,9.26352787,8.090043068,-1.922178388,-10.2351532,-1.443665504,13.12438107,9.072021484,-0.998923004,3.24567008,16.30478096,8.414310455,-4.841576099,2
22(2)_mp4_001_begin_1.305_end_3.105.wav,0.615509808,0.009457347,989.2179462,1297.984388,1907.034302,0.039576939,-439.3097229,180.2803192,-37.0850029,43.36972427,1.915154576,43.88949966,-3.833112001,9.732949257,11.10439873,6.994055748,10.46081734,-9.256234169,1.486750484,2.568370342,9.400460243,-6.013340473,0.746620774,2.280413628,7.447825432,-1.766480088,2
22(2)_mp4_002_1_begin_5.64_end_7.6049999999999995.wav,0.545104921,0.009897551,1093.744256,1261.445742,1938.526611,0.056298828,-427.2418823,174.2667389,-48.95186615,47.06003189,7.122420311,41.44049454,-2.290060282,9.860242844,9.44847393,9.872662544,6.426898479,-8.935985565,3.078705549,3.623570681,6.661892891,-5.676879883,4.503548622,-0.334729105,4.736158848,1.224283934,2
22(2)_mp4_002_begin_4.725_end_5.64.wav,0.397259563,0.011326597,1507.108988,1434.905448,2504.042358,0.097021484,-368.9038696,157.2716675,-76.00019836,43.3250618,8.763555527,56.97130203,-14.17685223,12.92548943,4.962375164,16.57929802,8.229890823,-13.53802681,1.876032233,3.98534441,8.619279861,-15.03462219,5.753964424,-0.866351962,2.952268362,-2.104840755,2
22(2)_mp4_003_1_begin_9.855_end_17.310000000000002.wav,0.550635934,0.011189124,800.6955919,1073.343266,1429.307767,0.032947716,-460.167572,184.5749664,-26.2251091,37.29479599,18.13405037,36.10184097,3.064245462,8.036187172,13.32230282,11.28676796,7.37137413,-5.321325302,2.880143881,4.413031101,4.427916527,-7.410235882,2.09416914,2.585473537,2.340393543,-0.697660685,2
22(2)_mp4_003_2_begin_17.310000000000002_end_19.155.wav,0.576890707,0.009843958,1056.337551,1302.367248,1921.555047,0.05087548,-429.6434937,180.0119629,-48.07452774,45.25287247,1.823982954,43.94137573,-1.924729943,9.090957642,11.59244251,5.499354839,14.02827358,-10.78848553,6.720921993,2.475059748,6.071829796,-3.441995144,-2.829202175,2.138535023,2.950416088,5.526615143,2
22(2)_mp4_003_3_begin_19.155_end_20.25.wav,0.678450704,0.010193995,708.1741263,1138.216302,1463.5849,0.016448975,-464.5717773,189.872879,-20.03299522,47.76010132,5.238630295,21.49869728,9.930735588,7.746772289,12.61622143,1.258089185,7.473049641,-0.628192604,4.641940594,3.225845575,2.294887066,-0.805869281,0.885280788,1.368906379,0.132800803,1.282709599,2
22(2)_mp4_003_4_begin_20.25_end_25.08.wav,0.634153128,0.008611269,838.9429474,1128.001395,1613.578221,0.033851498,-466.1903992,189.2244568,-35.61824036,43.73950577,7.630049706,31.27059937,4.185478687,10.15548134,9.703463554,7.027894497,10.17450714,-6.641746998,4.744533539,4.307460308,5.358886242,-3.551956654,0.138375461,1.606226802,3.935412645,-0.069563597,2
22(2)_mp4_003_5_begin_25.08_end_27.839999999999996.wav,0.675000489,0.010027657,711.8095337,1133.047004,1420.294189,0.020719401,-472.3509827,182.813858,-14.37168598,48.34545517,10.64000511,17.40788651,9.152357101,14.72582722,9.312297821,1.177486897,8.461623192,-2.793146372,7.122115612,0.66203922,3.958629131,1.612059355,-0.642080605,4.92303133,-1.904929757,2.565790892,2
22(2)_mp4_003_6_begin_27.839999999999996_end_29.189999999999998.wav,0.655207157,0.010158903,837.7010529,1270.424011,1856.417588,0.024347855,-447.7468567,179.5262146,-22.1664753,51.94556808,1.776040196,19.51930809,4.677834511,14.87541962,11.35783577,1.472193956,7.867856503,-2.129455805,7.414412022,0.767534852,2.515145063,-2.518218756,3.722433805,2.419975758,-3.738859415,4.140278816,2
22(2)_mp4_003_begin_7.6049999999999995_end_9.855.wav,0.533218801,0.00995459,1048.174663,1247.084637,1877.544202,0.053325452,-437.474884,175.1452484,-43.68111038,48.6375885,9.886198044,41.31316376,-4.63048315,8.784508705,12.14371967,8.750998497,7.668333054,-7.38664341,4.674598694,4.162740231,4.429307938,-7.605072498,5.460125923,-1.546187043,2.057783842,1.259514332,2
22(2)_mp4_004_begin_29.189999999999998_end_30.339999999999996.wav,0.661422789,0.009455218,837.6524828,1267.315152,1858.961426,0.028017578,-459.9983521,185.4413147,-30.91216087,54.05470276,8.365232468,18.60716629,5.821483612,17.62602234,8.297550201,-2.12916851,10.46838951,-2.500950575,7.805950165,-2.096113443,5.481145859,-0.735707402,1.337010622,7.225204468,-5.059223652,5.450585842,2
23_m4a_000_begin_0_end_0.09.wav,0.435294628,0.018922523,911.0419487,1531.860101,2145.245361,0.023193359,-384.6546936,163.9443359,3.350601196,69.66545105,-0.038149238,-2.220864296,16.28016281,2.081037998,5.66968298,15.19291973,-7.943529129,-4.017701626,2.739285231,-7.682824135,-2.688394308,-1.133774996,1.951823592,-11.66559601,-10.10263443,2.813558578,2
23_m4a_001_1_begin_1.4100000000000001_end_4.92.wav,0.465600252,0.013311399,764.6068952,1131.091807,1499.92218,0.027397156,-431.1318359,198.7805176,-20.26159286,61.84500885,-12.22202969,13.20973587,17.61504936,-6.93432951,-0.533952355,15.46297455,-0.64777571,-7.952739239,3.831641912,-11.00748253,-1.446483254,-4.045344353,-3.434746742,-9.286491394,-8.245371819,1.239327431,2
23_m4a_001_2_begin_4.92_end_5.475.wav,0.484347135,0.011387599,907.8888939,1286.476558,2099.935913,0.035217285,-422.1018982,188.0874786,-22.05626106,70.69970703,-18.16168594,13.02566528,17.28611946,-9.722286224,-1.669654489,17.82623482,2.967125177,-6.420439243,4.696550369,-11.90533066,5.122570038,-1.212303162,-5.434444904,-3.947533846,-3.799171448,2.046038866,2
23_m4a_001_begin_0.09_end_1.4100000000000001.wav,0.548709691,0.01317431,729.191789,1077.334164,1295.014391,0.032286527,-423.6309814,209.5108337,-17.80037117,62.04932785,-17.60575676,13.45027065,12.833601,-5.785799026,-7.258836269,18.42869759,1.097661734,-9.211885452,5.121721745,-13.45207214,1.725607991,-4.915733814,-1.268466234,-4.567952633,-4.387088299,1.018437266,2
23_m4a_002_begin_5.475_end_5.909999999999999.wav,0.47094509,0.011741671,1070.205589,1500.998465,2731.883481,0.032509252,-404.9068604,177.6526642,-30.93927574,77.13333893,-27.80628967,29.33365059,2.249680519,3.465887785,3.286272287,7.594517708,12.0110445,-7.179421902,7.719501019,-13.72533035,5.68466568,1.96130836,-7.094258308,-5.761789322,-8.999677658,0.426116079,2
23_m4a_003_begin_5.909999999999999_end_9.315.wav,0.486091256,0.010384673,738.110789,1135.086154,1486.65929,0.023949408,-453.9671631,193.3641968,-19.96563148,59.08782578,-3.719741821,15.3349781,11.80699253,0.046503086,2.145700216,15.92822266,0.598634362,-11.08125591,5.138535976,-8.572452545,-0.400979489,-3.143490791,-2.347693443,-2.03544569,-3.926648378,0.122928783,2
24_m4a_000_begin_0_end_0.435.wav,0.358918637,0.0103821,1917.67974,1656.717897,4000.642475,0.118780839,-363.7876892,147.6669464,-69.23936462,45.99474335,-65.27115631,33.09022903,-17.19426537,-2.32407546,-7.446501255,1.936357975,7.533202171,-3.986745834,-16.64289856,-31.12620163,13.64328671,-4.224444866,2.681074619,-16.15409851,-3.75516057,-7.318340302,2
24_m4a_001_begin_0.435_end_1.32.wav,0.467836291,0.012711914,1653.796662,1656.014367,4001.586914,0.09776893,-367.0994568,167.5834961,-47.97742081,22.09580612,-87.99796295,20.7641468,-35.23041534,-6.382744312,17.19181252,7.87319231,-13.86169147,11.61395264,-18.0342083,-12.57711601,13.07258129,-22.76315308,3.482022524,-11.11084366,3.699867487,-14.78866482,2
24_m4a_002_begin_1.32_end_2.22.wav,0.505307078,0.012273003,1412.956174,1418.055803,2456.16549,0.08603766,-363.9453735,185.0970001,-55.86893845,15.81423283,-74.12983704,27.15202522,-20.71020317,-14.48785114,11.87188721,14.39805603,0.541291654,1.642333984,-10.88434124,3.304021597,3.712529421,-16.14603233,1.878302693,-11.60678387,8.491632462,-11.76131439,2
24_m4a_003_begin_2.22_end_2.8800000000000003.wav,0.50665462,0.022649115,1424.345295,1389.180426,2538.319134,0.08512931,-326.7958069,168.22995,-49.91880798,-1.363109708,-67.22510529,7.890269279,-15.68063354,-24.91767502,17.05060959,8.631523132,-1.967213869,-1.736460209,-15.65095615,6.617812634,-3.907031775,-15.61424732,-1.162544966,-5.805917263,2.979062796,-13.05175972,2
24_m4a_004_begin_2.8800000000000003_end_3.7650000000000006.wav,0.364198864,0.021304455,1323.437459,1367.906845,2228.96259,0.069573818,-336.1570129,178.9192657,-47.78919983,9.148173332,-67.38846588,10.05890942,-33.27762985,-7.846092701,17.47393036,4.481765747,1.969288945,5.347389698,-13.06873417,4.053957462,0.809697449,-16.71637344,6.799164772,-12.88241768,1.684870839,-8.371562004,2
24_m4a_005_begin_3.7650000000000006_end_4.710000000000001.wav,0.381586283,0.016892374,1285.991045,1389.821926,2003.900891,0.075016673,-372.9738159,182.6631622,-35.23812485,-0.521332145,-81.0194931,13.14293098,-37.69752121,-5.4517169,23.75340843,1.22506988,-10.67310619,14.31046391,-16.48545074,-6.606624126,7.669504166,-15.19081974,12.10495853,-11.11112022,1.238016844,-5.752725601,2
24_m4a_006_begin_4.710000000000001_end_5.640000000000001.wav,0.424742788,0.021807099,1315.831056,1425.734767,2251.270127,0.071646341,-343.8928528,179.1795807,-34.66708755,5.980301857,-78.00109863,11.6953516,-37.40384674,-2.179125547,25.00245667,1.857601285,-10.31388474,18.24296761,-12.02858257,-14.28772259,11.85243225,-16.01470566,3.804485798,-10.20596504,0.141540393,-7.559815884,2
24_m4a_007_begin_5.640000000000001_end_6.36.wav,0.448805243,0.023398751,1309.330317,1401.231842,2155.002594,0.072509766,-334.2183228,185.6620483,-39.47928238,1.541775703,-79.11676025,17.01755142,-37.64779663,-8.404605865,24.66926193,-2.478254557,-13.7957716,18.99889374,-14.64598846,-17.88370132,8.329574585,-15.98694134,0.111573339,-8.849726677,1.50541997,-10.90751266,2
24_m4a_008_begin_6.36_end_7.5.wav,0.469633132,0.014809348,1406.071574,1411.468788,2457.799805,0.084101563,-361.6959839,172.5301819,-52.14434052,7.462183952,-72.58249664,10.60055065,-31.62679291,-7.635183334,18.96097946,5.049610138,-10.61261082,6.968264103,-12.01015377,-11.94008255,5.380170345,-12.36645508,-2.299147367,-9.761990547,2.873599529,-16.16565895,2
24_m4a_009_begin_7.5_end_8.64.wav,0.446970463,0.012405369,1424.249556,1470.150132,2681.529785,0.086289063,-372.2928467,181.6602936,-56.23936844,19.08724785,-71.78474426,14.12973404,-27.85470963,-2.844450951,23.00965118,8.274219513,-6.859623909,17.01043129,-11.97716331,-9.53336525,4.801245689,-11.2848568,3.674806118,-10.10834503,4.51782465,-13.39348412,2
24_m4a_010_begin_8.64_end_9.39.wav,0.471196711,0.014378107,1311.647589,1452.302692,2049.243164,0.079205137,-375.4135437,175.7837067,-34.513134,-4.004619122,-63.06170273,7.094101429,-34.9163208,11.14993286,11.58359051,7.179030418,-6.698091507,-0.069374211,-11.54675198,-5.011013985,0.399589419,-10.48878479,6.649571419,-17.26419258,3.321634531,-9.175325394,2
25(1)_m4a_000_begin_0_end_1.05.wav,0.585823834,0.004691202,3268.993357,2156.607176,5995.592731,0.269435717,-399.8121643,96.59968567,-95.7361908,71.02523041,-43.17109299,72.47932434,-37.60309982,48.71150589,-4.232394218,18.96128464,17.36857605,-14.15545082,12.72682762,-22.50210953,4.663880825,-15.93826008,10.68943787,-15.02405357,17.38103485,-4.769453049,2
25(1)_m4a_001_begin_1.05_end_1.965.wav,0.39327094,0.004976385,2813.918178,1895.701377,5205.651855,0.21451416,-404.1365051,106.265564,-120.2345734,53.48836517,-43.00324631,65.40706635,-40.5061264,40.05912018,-9.471509933,20.66816521,23.75872421,-14.81494713,6.065243244,-9.660409927,7.223410606,-23.61208153,15.93702126,-11.72163868,14.33099365,-1.735887289,2
25(1)_m4a_002_begin_1.965_end_3.0.wav,0.417467654,0.005121037,2599.373898,1785.00668,4818.173828,0.192133247,-406.688324,111.974617,-123.9936066,44.4156456,-38.12707901,62.34539413,-36.31557846,39.19755554,-9.450980186,19.97890854,25.41422462,-10.05985069,4.441960812,-6.232489586,7.805701256,-25.72790337,17.7230835,-12.28691387,11.12494469,0.415294319,2
25(1)_m4a_003_begin_3.0_end_4.035.wav,0.365559518,0.005531419,2471.156645,1672.602094,4421.005859,0.18312717,-405.1933899,113.263031,-121.489563,44.91175842,-25.62548256,55.93473816,-35.25159073,33.23871994,-2.976449013,18.7402668,18.25098419,-12.51459122,2.348941565,-4.644797325,6.047553062,-26.62246704,15.39629841,-12.00433731,10.29792595,-0.044570971,2
25(1)_m4a_004_begin_4.035_end_4.995.wav,0.453718066,0.004747551,2583.21323,1805.54802,4822.412109,0.191534133,-410.6954956,118.6737671,-121.7400513,49.30098343,-35.94241333,58.80529785,-43.2443924,44.98365402,-9.735989571,16.24817467,20.45256233,-8.93222332,6.130176544,-8.246560097,10.0145359,-26.22998619,17.77337646,-11.39172935,12.04955959,-1.505549312,2
25(1)_m4a_005_begin_4.995_end_6.15.wav,0.520268559,0.004548174,2633.926949,1915.523074,5128.347656,0.201064453,-407.9421387,116.4999237,-110.4879684,52.90989304,-33.34719849,61.90091705,-39.92635727,47.96289063,-7.219455719,18.71341515,22.05912781,-13.93617535,4.217164516,-10.75264549,7.527785778,-23.51202393,15.87539673,-11.2760582,10.02099228,-1.667321801,2
25(1)_m4a_006_begin_6.15_end_7.7250000000000005.wav,0.466232032,0.004139904,2106.823572,1714.949894,3743.064723,0.145499394,-454.2887573,125.6775589,-88.98853302,47.78195572,-5.076374054,51.48983383,-29.22302818,33.27275467,-4.3203578,17.33942795,23.44565201,-8.782335281,0.853342652,0.333774269,12.16446018,-26.49118423,21.61231804,-6.342317581,2.928920984,4.796500683,2
25(1)_m4a_007_begin_7.7250000000000005_end_8.745000000000001.wav,0.420526505,0.007196538,2899.036887,2019.098078,5527.426425,0.206110174,-360.4690247,90.07022095,-103.4558182,52.45410538,-32.77771378,63.06287003,-24.58831787,32.67203903,-6.085310459,19.82652473,5.618813038,-6.106749058,-4.786648273,-15.27947712,11.36389828,-29.86131668,17.97691154,-14.21191502,10.74607563,4.596241474,2
25(1)_m4a_008_begin_8.745000000000001_end_9.825000000000001.wav,0.335699141,0.00689609,2536.658086,1686.931493,4413.848487,0.187416888,-388.2298889,109.4627151,-125.7411346,51.74426651,-30.82308388,58.78554916,-29.84783745,28.38180923,-2.005552769,22.01191139,11.98162079,-3.823135614,-2.507367373,-0.286573052,12.73547077,-31.69670296,24.74606323,-11.79036903,14.044034,5.512652874,2
25(1)_m4a_009_begin_9.825000000000001_end_10.920000000000002.wav,0.33032757,0.007067179,2564.148629,1781.722338,4738.650513,0.194173177,-384.486084,108.0861206,-120.6429749,44.42060852,-30.08515358,58.00815964,-32.12955856,27.32505989,-2.513530016,23.01572609,11.6432066,-4.271535873,-1.050002575,0.579974353,12.97373867,-32.48871994,22.59873962,-16.34790993,13.3982811,3.131015778,2
25(1)_m4a_010_begin_10.920000000000002_end_11.310000000000002.wav,0.533678174,0.004526488,1645.787942,2289.71393,4764.537856,0.071978401,-507.2464294,133.5449524,-10.71494579,63.72950745,2.000860691,50.37649918,-31.50258446,36.56897736,-10.40894222,14.37595081,8.339850426,-16.716362,9.946136475,-10.41092777,12.68991661,-19.26469803,10.32173538,-7.882668972,4.293797493,1.929962873,2
25(1)_m4a_011_begin_11.310000000000002_end_12.465000000000002.wav,0.323809117,0.007105355,2401.146709,1593.044098,4186.916016,0.176435547,-388.1668701,112.9110336,-125.5670929,42.57510757,-26.61850357,54.32315826,-26.63985062,25.30178452,0.695867896,20.80409622,12.32433701,-4.053999901,-3.591564417,2.615538836,9.546536446,-30.45794487,21.07653999,-14.82120705,13.60126495,4.444553852,2
25(1)_m4a_012_begin_12.465000000000002_end_13.560000000000002.wav,0.298979342,0.006667521,2367.816252,1628.626884,4245.405579,0.169606527,-397.9541931,118.8291016,-124.3861465,41.96701431,-27.19478798,55.89986038,-30.12304497,26.07025146,-1.159240961,20.38199615,11.09633636,-2.917917252,-4.736133575,3.289581299,12.2851181,-32.14605331,22.8470974,-16.46372223,13.64379978,4.298460007,2
25(2)_m4a_000_begin_0_end_1.2.wav,0.459369808,0.018881222,3691.965345,2888.797042,6880.065448,0.309429462,-316.8365784,125.1094666,-1.908397675,53.21134567,-78.28825378,59.52884293,-53.73099899,36.99941254,-30.93435287,11.76886559,-21.82957649,-26.00167656,11.59613991,-30.2058754,-5.865154743,-29.34018898,20.50783348,-29.6325779,6.183787346,0.717455149,2
25(2)_m4a_001_begin_1.2_end_2.04.wav,0.498689502,0.016208354,3414.910461,2854.176202,6863.563001,0.267947635,-320.7561646,124.4417267,-6.390576363,58.58467865,-77.97894287,50.6460228,-44.39001465,36.08240128,-37.43060684,17.0549736,-23.14283943,-23.15880966,9.113204956,-26.06165886,-9.415860176,-30.61424828,24.98436165,-28.1341877,4.8940835,-1.096246719,2
25(2)_m4a_002_begin_2.04_end_3.3.wav,0.503091633,0.016451282,3212.007086,2871.893816,6852.844016,0.266672585,-332.6697083,136.7225494,-2.453548431,55.54056549,-69.80182648,37.77376556,-41.1155777,41.36962891,-42.59988022,23.03925705,-22.34765816,-26.68148041,19.74700546,-32.98976898,-2.523567677,-24.61875725,21.96879578,-18.18649292,-2.978009224,-2.190662622,2
